"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1784984922392027464","Mon Apr 29 16:35:43 +0000 2024","0","Wasitttttttt anjengggggg ga adil bangeet bangsat #indonesiavsuzbekistan","1784984922392027464","","","in","","0","0","0","https://twitter.com/Deevana_Story/status/1784984922392027464","1492928703424495616","Deevana_Story"
"1784983881080508511","Mon Apr 29 16:31:35 +0000 2024","0","Kesel bgt sm wasit varnya thailand punya dendam apa sih dr pas indonesia vs qatar ngerecokin wasit mulu. Mana Tetangga gw gk ada yg org thailand lg mau buat bantalan emosi . Luapin ke si towel aja apa ya #indonesiavsuzbekistan #pialaasiau23","1784983881080508511","","","in","","0","0","0","https://twitter.com/ardiardie79/status/1784983881080508511","1750347170497388544","ardiardie79"
"1784982905078555004","Mon Apr 29 16:27:42 +0000 2024","0","Indonesia dikalahkan oleh Uzbekistan plus China sentris Shen yinhow #indonesiavsuzbekistan @afcasiancup https://t.co/1A2gKt0D1g","1784982905078555004","https://pbs.twimg.com/media/GMWIfauaIAAbsBJ.jpg","","in","Tebet, Indonesia","0","0","1","https://twitter.com/sumpanto/status/1784982905078555004","1605195051084435457","sumpanto"
"1784982880218984612","Mon Apr 29 16:27:36 +0000 2024","0","Satu kata buat wasit! #AFCU23AsianCup #offside #kartumerah #Wasit #Timnas #TimnasDay #TimnasIndonesiaU23 #TimnasU23 #indonesiavsuzbekistan #PialaAsiaU23 #wasit https://t.co/P8fbtQBdpo","1784982880218984612","https://pbs.twimg.com/media/GMWIQ4zaEAA-wjN.jpg","","in","","0","0","0","https://twitter.com/ProSerang/status/1784982880218984612","1567133173477437440","ProSerang"
"1784981937385566599","Mon Apr 29 16:23:51 +0000 2024","1","Kapan lo percaya kalau kutukan Jerome itu nyata? Me : pas Indonesia vs Uzbekistan tadi baru percaya kutukan Jerome itu nyata. #indonesiavsuzbekistan @afcasiancup #jerome https://t.co/bJfHgaXDv2","1784981937385566599","https://pbs.twimg.com/media/GMWHnPSbcAAlVwL.jpg","","in","","0","0","0","https://twitter.com/Ravons437963/status/1784981937385566599","1653005071750402048","Ravons437963"
"1784981651526922323","Mon Apr 29 16:22:43 +0000 2024","0","Gol bunuh diri Arhan menambah kemenangan Uzbekistan menjadi 2-0 Atas Indonesia #indonesiavsuzbekistan https://t.co/IMoZhanSfG","1784981651526922323","https://pbs.twimg.com/media/GMWHWj_akAEmesU.jpg","","in","Tebet, Indonesia","0","0","1","https://twitter.com/sumpanto/status/1784981651526922323","1605195051084435457","sumpanto"
"1784981624549167592","Mon Apr 29 16:22:37 +0000 2024","0","indonesia vs uzbekistan yang menang masa lalunya #indonesiavsuzbekistan","1784981624549167592","","","in","","0","0","0","https://twitter.com/urd1ll4/status/1784981624549167592","1769183004130476032","urd1ll4"
"1784981591925928320","Mon Apr 29 16:22:29 +0000 2024","0","timnas uzbekh abis ini mau nyanyi lagu AESPA️ #Drama #Shenyinhao #indonesiavsuzbekistan https://t.co/tsrGNzvDdY","1784981591925928320","https://pbs.twimg.com/ext_tw_video_thumb/1784981559411679232/pu/img/tANVc2sP54t0uAEq.jpg","","in","Yogyakarta, Indonesia ","0","0","0","https://twitter.com/mcqueenuk3/status/1784981591925928320","1247547619183693826","mcqueenuk3"
"1784981562775470509","Mon Apr 29 16:22:22 +0000 2024","1","Wkkwkw #indonesiavsuzbekistan https://t.co/uSoQZm12th","1784981562775470509","https://pbs.twimg.com/media/GMWHRZibQAAnv9X.jpg","","in","","0","0","0","https://twitter.com/nyenderpundak/status/1784981562775470509","1073802572790562816","nyenderpundak"
"1784981562410545314","Mon Apr 29 16:22:22 +0000 2024","0","Plis untuk wasit profesional nan jago coba perhatikan gol Ferrari itu apakah real Offside Sananta? Apa keputusan wasit kontolllllll asal China itu sudah tepat? Beserta penjaga VAR kontoversi itu #AFCU23 #AFCU23AsianCup #VAR #indonesiavsuzbekistan #Indonesia","1784981562410545314","","","in","Bulukumba, South Celebes","0","0","0","https://twitter.com/asal_kauji/status/1784981562410545314","2743882272","asal_kauji"
"1784981512351613163","Mon Apr 29 16:22:10 +0000 2024","0","Terimakasih telah berjuang Timnas ku🇮🇩️ kami bangga terhadap mu ini adalah pencapaian terbesar dalam sejarah sepakbola kita mari berbenah dan teruslah berjuang demi Garuda terbang tinggi lagi #TimnasDay #AFCU23 #indonesiavsuzbekistan #jerome #wasit #Uzbek","1784981512351613163","","","in","","0","0","0","https://twitter.com/apluslima/status/1784981512351613163","1684551631084597249","apluslima"
"1784981443883725293","Mon Apr 29 16:21:54 +0000 2024","0","Terimakasih wasit Atas kebahagiaan yg hanya sesat Lalu kau ubah menjadi kesedihan Selamat kita sedang diprank #indonesiavsuzbekistan #viralvideo #garudamuda #TimnasIndonesiaU23 #AFCU23AsianCup","1784981443883725293","","","in","","0","0","0","https://twitter.com/Idhin91/status/1784981443883725293","1248257489801367555","Idhin91"
"1784981419544154315","Mon Apr 29 16:21:48 +0000 2024","1","Dah cocok belom kalo profil begini #indonesiavsuzbekistan #shenyihao #wasit #AFCU23 https://t.co/pL5mCUqswR","1784981419544154315","https://pbs.twimg.com/media/GMWHJCRaIAAqcuB.jpg","","in","","0","1","0","https://twitter.com/Hksgnnn/status/1784981419544154315","1718839024721530880","Hksgnnn"
"1784981413156044819","Mon Apr 29 16:21:46 +0000 2024","0","sadly bung towel ada benarnya; malam ini magis permainan gaya La Masia dihancurkan gameplan spartan ala Atalanta Spill dari coach Arab Saudi seakan mubazir tak berguna kayaknya terlalu cepat menyetujui kontrak baru buat sty? Bisa jadi terburu euforia #indonesiavsuzbekistan","1784981413156044819","","","in","","0","0","0","https://twitter.com/yeahyeah2563995/status/1784981413156044819","1746211415487299584","yeahyeah2563995"
"1784981254905225584","Mon Apr 29 16:21:09 +0000 2024","1","Penalti dak dikasih gol dianulir dan kartu merah ke kapten. Terima kasih wasit. Anda bertugas sangat adil. #AFCU23AsianCup #WasitGoblok #KalahOlehVAR #IndonesiavsUzbekistan #STY","1784981254905225584","","","in","","0","0","0","https://twitter.com/awanxbaia/status/1784981254905225584","108255807","awanxbaia"
"1784981233535234217","Mon Apr 29 16:21:04 +0000 2024","0","Abis ini wasit nya cek ig berkala #indonesiavsuzbekistan","1784981233535234217","","","in","Yogyakarta, Indonesia","0","0","0","https://twitter.com/salsaraa1/status/1784981233535234217","1331385099166781442","salsaraa1"
"1784981177616711716","Mon Apr 29 16:20:50 +0000 2024","0","infokan ke beliau di tunggu di olimpiade paris yaw GO #GarudaJuara #garudamuda #indonesiavsuzbekistan https://t.co/DUF2hEAWYs","1784981177616711716","https://pbs.twimg.com/media/GMWG6bCbgAAVI5h.jpg","","in","","0","0","0","https://twitter.com/RossiuUkraina/status/1784981177616711716","1569215422691704833","RossiuUkraina"
"1784981171006570649","Mon Apr 29 16:20:49 +0000 2024","0","Ya wis lah kalah pancene Lur. Semangat perebutan tempat ketiga yoooooo. #indonesiavsuzbekistan #Indonesia #wasitjancuk","1784981171006570649","","","in","","0","0","0","https://twitter.com/Deny466/status/1784981171006570649","1100940180091953152","Deny466"
"1784981151645679890","Mon Apr 29 16:20:44 +0000 2024","0","Timnas kalah terhormat menurut gue karena terlalu banyak kontroversi dan indonesia malam ini layak menang si parahhh defense nya powerfull malem ini. #TimnasDay #pialaasiau23 #indonesiavsuzbekistan","1784981151645679890","","","in","","0","0","0","https://twitter.com/Irfamuzk/status/1784981151645679890","1469557899374456833","Irfamuzk"
"1784981027938865632","Mon Apr 29 16:20:15 +0000 2024","2","Seandainya aja nihh : - kaki sanantha gak maju dikit - rizky ridho ngga kartu merah - arhan ga bundir ke gawang lawan Pasti skor sama 1-1 🇲🇨 Seandainya doang yaaahh hehe Tapi indo udh keren kok udah sampe semifinal 🇲🇨 #TimnasDay #u23 #indonesiavsuzbekistan #AFCU23AsianCup","1784981027938865632","","","in","","0","1","0","https://twitter.com/nasixxasin/status/1784981027938865632","1289461225126948864","nasixxasin"
"1784981008057765935","Mon Apr 29 16:20:10 +0000 2024","0","Terimakasih atas perjuangan adek2 @PSSI U23 dan Tiang gawang yang saya cintai... malam ini walaupun kalian gagal tapi penampilan kalian sejauh ini patut diacungi jempol #TimnasDay #indonesiavsuzbekistan","1784981008057765935","","","in","","0","0","1","https://twitter.com/amed_jow/status/1784981008057765935","110753341","amed_jow"
"1784980993230954550","Mon Apr 29 16:20:06 +0000 2024","0","Tegakkan kepala kalian wahai pahlawan... kalian udah melebihi ekspektasi tidak pantas untuk tertunduk... bangkit lah garuda muda jelan ke paris masih sangat terbuka #TimnasDay #AFCU23AsianCup #indonesiavsuzbekistan","1784980993230954550","","","in","Jakarta, Pekalongan, Malang","0","0","0","https://twitter.com/iyoenx10/status/1784980993230954550","394752402","iyoenx10"
"1784980924586971287","Mon Apr 29 16:19:50 +0000 2024","0","Link Streaming Piala Asia U23 Timnas Indonesia 🇮🇩 VS Uzbekistan 🇺🇿 https://t.co/SlhxXyoqm9 https://t.co/QtFuItNABk https://t.co/rCvNDfCuN2 #timnasday #indonesiavsuzbekistan #indonesia #kitagaruda #pialaasiau23 #afcu23 https://t.co/SAyfzqLV5m","1784980924586971287","https://pbs.twimg.com/media/GMWGr6qbkAAvlv4.jpg","","in","","0","0","0","https://twitter.com/Zulfikarrr25276/status/1784980924586971287","1675185591556923393","Zulfikarrr25276"
"1784980835759948261","Mon Apr 29 16:19:29 +0000 2024","0","Sekali nonton king indo malah terpongkeng #timnas #indonesiavsuzbekistan","1784980835759948261","","","in","Bulukumba, Sulawesi Selatan","0","0","0","https://twitter.com/arwin_nasar/status/1784980835759948261","793472154327195648","arwin_nasar"
"1784980811646947513","Mon Apr 29 16:19:23 +0000 2024","2","Jadi teu hayang dahar koplok !!! Tapi nasgor mah hayu #indonesiavsuzbekistan","1784980811646947513","","","in","Milan, Lombardy","0","1","0","https://twitter.com/ilbanditomilano/status/1784980811646947513","1255548512936157184","ilbanditomilano"
"1784980777295552548","Mon Apr 29 16:19:15 +0000 2024","0","2-0 ceunah #TimnasIndonesiaU23 #TimnasDay #pialaasiau23 #indonesiavsuzbekistan","1784980777295552548","","","in","Jakarta Utara, DKI Jakarta","0","0","0","https://twitter.com/gf_sunghons/status/1784980777295552548","1581115207455485952","gf_sunghons"
"1784980736417657249","Mon Apr 29 16:19:05 +0000 2024","0","#indonesiavsuzbekistan APAAN ANJJJ PEMAIN NYA BANYAK DRAMA SIPALING TERSAKITI MENDING MAIN DI INDOSIAR AJA DAH TOLOL WASITNYA JGA KYA SILIT","1784980736417657249","","","in","","0","0","0","https://twitter.com/capekkJancok/status/1784980736417657249","1576507457865588736","capekkJancok"
"1784980723558137885","Mon Apr 29 16:19:02 +0000 2024","0","Akibat pemain terlalu berat menanggung beban poster pejabat di punggung #TimnasDay #TimnasIndonesia #indonesiavsuzbekistan","1784980723558137885","","","in","Kalimantan Barat, Indonesia","0","0","0","https://twitter.com/TryCah/status/1784980723558137885","101130570","TryCah"
"1784980715064774902","Mon Apr 29 16:19:00 +0000 2024","2","Sesedih sedihnya film hindia.. lebih sedih nasib #TimnasIndonesiaU23 #AFCU23AsianCup #indonesiavsuzbekistan #sintaeyong #TimnasU23 https://t.co/8cE31CMhj9","1784980715064774902","https://pbs.twimg.com/media/GMWGf-Ea8AAip-J.jpg","","in","*INDONESIA*","0","0","0","https://twitter.com/raya_muse/status/1784980715064774902","494106276","raya_muse"
"1784980712636174350","Mon Apr 29 16:18:59 +0000 2024","0","Respect timnas!!! Tetep semangat!!! #indonesiavsuzbekistan","1784980712636174350","","","in","","0","0","0","https://twitter.com/lastoriadetria/status/1784980712636174350","1444923233841696770","lastoriadetria"
"1784980707686990238","Mon Apr 29 16:18:58 +0000 2024","0","great struggle! it's oke @TimnasIndonesia kita bangga terimakasih sudah berjuang sampai sini terus terbang garuda!🇮🇩️ #indonesiavsuzbekistan #AFCU23AsianCup","1784980707686990238","","","in","","0","0","0","https://twitter.com/pfxxny_/status/1784980707686990238","1587086170244018179","pfxxny_"
"1784980506570117211","Mon Apr 29 16:18:10 +0000 2024","0","Skor Akhir Timnas U-23 Drama VAR Untungkan Uzbekistan Indonesia Gagal ke Final Piala Asia U-23 https://t.co/WYQHJ5OdO7 lewat @tribunnews #TimnasDay #TimnasIndonesia #TimnasU23 #Uzbekistan #AFCU23AsianCup #AFCU23 #indonesiavsuzbekistan","1784980506570117211","","","in","Balikpapan, Indonesia","1","0","0","https://twitter.com/tribunkaltim/status/1784980506570117211","103551225","tribunkaltim"
"1784980448755794232","Mon Apr 29 16:17:56 +0000 2024","0","Kesel bgt anjirrrr kata guamah lu kalo mau maen drama dramaan jan dilapangan cokk sono tuuuh maen ftv ajeee #TimnasDay #TimnasIndonesia #TimnasU23 #indonesiavsuzbekistan","1784980448755794232","","","in","Pangandaran, Indonesia","0","0","0","https://twitter.com/xxxxntsm/status/1784980448755794232","1517156313666449412","xxxxntsm"
"1784980441893933413","Mon Apr 29 16:17:55 +0000 2024","0","Kita tunggu video klasifikasinya️ #SportingCP #AsianCupU23 #wasit #indonesiavsuzbekistan #ball https://t.co/bzUj7Fnjr3","1784980441893933413","https://pbs.twimg.com/media/GMWGPliakAAvi29.jpg","","in","","0","0","0","https://twitter.com/mentalsenja_13/status/1784980441893933413","1676895964404260865","mentalsenja_13"
"1784980434314822021","Mon Apr 29 16:17:53 +0000 2024","1","nicetry patut di apresiasi bisa lolos ke semi-final #indonesiavsuzbekistan","1784980434314822021","","","in","","0","1","0","https://twitter.com/iamareeee/status/1784980434314822021","1045998604605779968","iamareeee"
"1784980405571170350","Mon Apr 29 16:17:46 +0000 2024","1","kami ingin menang dengan bangga kalah dengan adil! ga ASEAN ga ASIA dicurangi wasit mulu #indonesiavsuzbekistan #wasittai #AsianCupU23","1784980405571170350","","","in","","0","0","0","https://twitter.com/_ojaaannnn/status/1784980405571170350","1441702620129726476","_ojaaannnn"
"1784980400819101922","Mon Apr 29 16:17:45 +0000 2024","0","Wasit macam apa??? Satu emot #indonesiavsuzbekistan","1784980400819101922","","","in","Batavia","0","0","0","https://twitter.com/lestaridewitri/status/1784980400819101922","879606918","lestaridewitri"
"1784980390874419635","Mon Apr 29 16:17:43 +0000 2024","0","wasit anjing semuanya kaya anjinh #indonesiavsuzbekistan","1784980390874419635","","","in","","0","0","0","https://twitter.com/demiigod9/status/1784980390874419635","1515333892529868801","demiigod9"
"1784980343663312911","Mon Apr 29 16:17:31 +0000 2024","1","AFC tidak bisa menangani wasit yang merugikan salah satu tim #keluarDariAFC #TimnasDay #AFCU23AsianCup #indonesiavsuzbekistan","1784980343663312911","","","in","indonesia","0","0","0","https://twitter.com/ainul_rokhman/status/1784980343663312911","2352941528","ainul_rokhman"
"1784980297307844730","Mon Apr 29 16:17:20 +0000 2024","0","Udah berakhir #TimnasDay #TimnasIndonesia #indonesiavsuzbekistan #wasit #jerome #qatar #viralvideo #ViratKohli𓃵","1784980297307844730","","","in","Jawa Barat, Indonesia","0","0","0","https://twitter.com/dailytiwi/status/1784980297307844730","1733145006758912000","dailytiwi"
"1784980263963185268","Mon Apr 29 16:17:12 +0000 2024","1","Towel bgst pasti lagi seneng banget ini. #AFCU23AsianCup #indonesiavsuzbekistan https://t.co/yZBTgMh4Vd","1784980263963185268","https://pbs.twimg.com/media/GMWGFx_agAAQ3yG.jpg","","in","","0","0","0","https://twitter.com/Ravons437963/status/1784980263963185268","1653005071750402048","Ravons437963"
"1784980233902555286","Mon Apr 29 16:17:05 +0000 2024","1","It's oke timnas bisa masuk ke seperempat final juga udah mantap banget thankyou para player U23 udah bertahan sejauh ini dan untuk coach Shin Tae Yong 감사합니다. #TimnasDay #AFCU23AsianCup #TimnasIndonesia #wasit #shintaeyong #indonesiavsuzbekistan","1784980233902555286","","","in","Sumatera Utara, Indonesia","0","0","0","https://twitter.com/WilliamSielim/status/1784980233902555286","1412649737526804482","WilliamSielim"
"1784980191070331321","Mon Apr 29 16:16:55 +0000 2024","0","Bagi saya kalian JUARA dan PEMENANGNYA #TimnasU23 #garudamuda #indonesiavsuzbekistan #Indonesia #wasit #wasitjancok #wasitrampok #wasitbangsat","1784980191070331321","","","in","Malang, Jawa Timur","0","0","0","https://twitter.com/YAlghoof/status/1784980191070331321","1262639276056956930","YAlghoof"
"1784980134531072263","Mon Apr 29 16:16:42 +0000 2024","0","Pasti ada yang pertama kali nonton full siaran tapi sesekalinya nonton Indonesia eh kalah #TimnasDaylive #indonesiavsuzbekistan","1784980134531072263","","","in","","1","0","0","https://twitter.com/Uouo_Nomi/status/1784980134531072263","1060317924","Uouo_Nomi"
"1784980148753961263","Mon Apr 29 16:16:45 +0000 2024","0","FT; Indonesia 0-2 Uzbekistan Semoga bisa lolos Olimpiade Paris. Secara malam ini kita lawan 15 pemain. Terimakasih banyak #Uzbekistan fuck of You #indonesiavsuzbekistan #Wasit tolol","1784980148753961263","","","in","Bulukumba, South Celebes","0","0","0","https://twitter.com/asal_kauji/status/1784980148753961263","2743882272","asal_kauji"
"1784980028163490110","Mon Apr 29 16:16:16 +0000 2024","1","Tetap semangatt masih ada perebutan juara 3 kita doakan yang terbaik buat timnas kita aminnn 🇮🇩🇮🇩🇮🇩🇮🇩 #indonesiavsuzbekistan #AFCU23AsianCup #Indonesia #Uzbekistan","1784980028163490110","","","in","","0","0","0","https://twitter.com/deedat45/status/1784980028163490110","1444191039942627330","deedat45"
"1784980017694568842","Mon Apr 29 16:16:14 +0000 2024","0","NT INDONESIA JANGAN PATAH SEMANGAT #indonesiavsuzbekistan #SenderLab #IndonesiaEmas2045 #Jerome #AFCU23AsianCup","1784980017694568842","","","in","indonesia","0","0","0","https://twitter.com/rejeki000/status/1784980017694568842","1679028063651389442","rejeki000"
"1784979714526027938","Mon Apr 29 16:15:01 +0000 2024","1","AFC U23 Asian Cup 2024 Semifinal FT: Indonesia 🇮🇩 vs Uzbekistan 🇺🇿 0-2 Gol: 🇺🇿: Khusayn Norchaev '68 Pratama Arhan (og) '86 Tetap semangat untuk skuad Garuda muda Timnas Indonesia. #AFCU23 #AsianCupU23 #IndonesiavsUzbekistan #TimnasIndonesia #TimnasDay #SalamOlahraga https://t.co/1lFQOKgQRl","1784979714526027938","https://pbs.twimg.com/media/GMWFlj7bMAAQvNc.jpg","","in","Jakarta","0","0","0","https://twitter.com/majo_lahraga/status/1784979714526027938","1574595161291882496","majo_lahraga"
"1784979711388795238","Mon Apr 29 16:15:01 +0000 2024","2","netizen Indonesia emang nggak ada lawan #indonesiavsuzbekistan https://t.co/bw8wPyfQJj","1784979711388795238","https://pbs.twimg.com/media/GMWFll5aYAAH2F8.jpg","","in","Gunungkidul, Yogyakarta","0","0","0","https://twitter.com/kikaku______/status/1784979711388795238","1383191833","kikaku______"
"1784953031739453756","Mon Apr 29 16:12:00 +0000 2024","0","RESULT : 2503 SAH JP 432D PAUS MALAM INI YAA BOSSKU MALAM INI JP BESAR KITA BOSSKU.. TUNGGAL KITA SAH MASUK JOSS DIANGKA 3 MALAM INI SELAMAT PARA PEMENANG BOSSU #AFCU23AsianCup #LIVEBOLA #indonesiavsuzbekistan https://t.co/h0yzQnP3RV","1784978952538439827","https://pbs.twimg.com/media/GMWD7fBaIAAcD24.png","OpungTampu","in","MEDAN INDONESIA","0","0","0","https://twitter.com/OpungTampu/status/1784978952538439827","1729136525131321344","OpungTampu"
"1784978849744441688","Mon Apr 29 16:11:35 +0000 2024","0","NT garuda muda🇮🇩 kita tetap bisa ikut olimpiade Paris 2024 kok bisa masuk melalui jadi juara ke tiga atau jika kalah dalam adu juara ke 3 kita bisa lewat play off antara 4 AFC dan CAF kalau play off kita lawan Guniea wakil CAF Afrika.semangat garudaku #indonesiavsuzbekistan","1784978849744441688","","","in","","0","0","0","https://twitter.com/RossiuUkraina/status/1784978849744441688","1569215422691704833","RossiuUkraina"
"1784978826042466781","Mon Apr 29 16:11:30 +0000 2024","0","Babak pertama Indonesia lawan Uzbekistan masih 0-0 #TimnasDay #indonesiavsuzbekistan #AFCU23AsianCup https://t.co/IfUPCEaSdM","1784978826042466781","https://pbs.twimg.com/ext_tw_video_thumb/1784978774288973825/pu/img/ot9oCPmTjJ1rRaF7.jpg","","in","Kota Serang, Banten","0","0","0","https://twitter.com/Aep62247434/status/1784978826042466781","1236651319428956161","Aep62247434"
"1784978815934169504","Mon Apr 29 16:11:27 +0000 2024","1","Selamat Kepada Pemenang GARDATOTO SITUS SLOT TERGACOR 100% WD LINK DAFTAR https://t.co/dBFTzDf0UM #gardatoto #Wasit #Arhan #Jerome #RCTI #TimnasDay #Offside #Streaming #kelly #AFCU23AsianCup #indonesiavsuzbekistan #Batal #Indonesia #slotonline #slotgacor2024 #TimnasIndonesiaU23 https://t.co/fHemtncpaP","1784978815934169504","https://pbs.twimg.com/ext_tw_video_thumb/1784975289564717056/pu/img/p-q-GHq5UiMP7nuL.jpg","","in","INDONESIA","0","0","0","https://twitter.com/GARDATOTOGACOR/status/1784978815934169504","1683395692969205760","GARDATOTOGACOR"
"1784978767896793159","Mon Apr 29 16:11:16 +0000 2024","0","Satu kata buwat Wasit dan Noel #wasit #indonesiavsuzbekistan #fypシviral https://t.co/bs5UubDkQc","1784978767896793159","https://pbs.twimg.com/media/GMWEuZnbsAApQkR.jpg","","in","","0","0","0","https://twitter.com/Ariftriani8Tri/status/1784978767896793159","1738693339606855680","Ariftriani8Tri"
"1784978713240805421","Mon Apr 29 16:11:03 +0000 2024","0","Di bayar berapa Shen yin hao? Mana ig nya drop sini biar pada silahturahmi #wasit #AFCU23AsianCup #TimnasDay #indonesiavsuzbekistan","1784978713240805421","","","in","Sumatera Utara, Indonesia","0","2","0","https://twitter.com/WilliamSielim/status/1784978713240805421","1412649737526804482","WilliamSielim"
"1784978706781688248","Mon Apr 29 16:11:01 +0000 2024","0","Tidak ada keajaiban yang ada kenyataan. #TimnasDay #indonesiavsuzbekistan #AFCU23AsianCup","1784978706781688248","","","in","Kota Bogor, Jawa Barat","0","0","0","https://twitter.com/dimassetiawan30/status/1784978706781688248","2889526784","dimassetiawan30"
"1784978627601596506","Mon Apr 29 16:10:42 +0000 2024","0","NGAKAK SEMUA PEMAIN INDO DAPET KARTU. SIT WASIT LO NGANTONGIN BERAPA KARTU SIHHHHHHHHHHHH ASMDUEUWKQNSVEGWHQJQOS #indonesiavsuzbekistan #AFCU23AsianCup","1784978627601596506","","","in","bukan dihati kamu","0","0","0","https://twitter.com/allmemoriesofme/status/1784978627601596506","1311159296957145088","allmemoriesofme"
"1784978568482808014","Mon Apr 29 16:10:28 +0000 2024","0","Kartu kuning wkwkw pelanggaran lagi #wasit #TimnasDay #indonesiavsuzbekistan #jerome #TimnasIndonesiaU23","1784978568482808014","","","in","Jawa Barat, Indonesia","0","0","0","https://twitter.com/dailytiwi/status/1784978568482808014","1733145006758912000","dailytiwi"
"1784978534215368905","Mon Apr 29 16:10:20 +0000 2024","0","Badan doang gede dikit2 jatuh bjirrrrrr #TimnasDay #AFCU23AsianCup #indonesiavsuzbekistan","1784978534215368905","","","in","","0","0","0","https://twitter.com/kko_ryna/status/1784978534215368905","1563865121164005383","kko_ryna"
"1784978503336919168","Mon Apr 29 16:10:13 +0000 2024","0","meskipun wasitnya rada-rada but we are proud of you!! @TimnasIndonesia #AFCU23AsianCup #indonesiavsuzbekistan","1784978503336919168","","","in","Jakarta","0","0","0","https://twitter.com/yudaalexander59/status/1784978503336919168","1343609089662697472","yudaalexander59"
"1784978454192296209","Mon Apr 29 16:10:01 +0000 2024","0","Infokan nyingg wasit bapuk #TimnasDay #indonesiavsuzbekistan https://t.co/bEzKEoUevz","1784978454192296209","https://pbs.twimg.com/media/GMWEcdIagAAHLj3.jpg","","in","","0","0","0","https://twitter.com/fickyznx_/status/1784978454192296209","1645663654573150209","fickyznx_"
"1784978266987909385","Mon Apr 29 16:09:16 +0000 2024","1","Bismillah Timnas Day @SenderLabs #TimnasDay #indonesiavsuzbekistan","1784978266987909385","","","in","","0","0","0","https://twitter.com/PutrisaktiPutri/status/1784978266987909385","1458705068971081733","PutrisaktiPutri"
"1784978251603185728","Mon Apr 29 16:09:13 +0000 2024","0","Wasit tak adil ini. Netizen Indonesia tau apa yang harus kita lakukan .... #wasit #U23 #indonesiavsuzbekistan #wasitcurang","1784978251603185728","","","in","Balikpapan Selatan, Indonesia","0","0","0","https://twitter.com/rifkiskm/status/1784978251603185728","233796103","rifkiskm"
"1784978066768547925","Mon Apr 29 16:08:29 +0000 2024","0","Info akun wasit Indonesia Uzbekistan. Asli gemes bgt berat sebelah bgt wasitnya. Wasit titipan apa gimana ini. #AFCU23AsianCup #indonesiavsuzbekistan","1784978066768547925","","","in","SMAN1KABTANGERANG, INDONESIA","0","0","0","https://twitter.com/mutianingsh/status/1784978066768547925","296601792","mutianingsh"
"1784978055980810707","Mon Apr 29 16:08:26 +0000 2024","0","Harus diakui pemain kita masih kalah jauh levelnya. Tetap semangat ayo raih peringkat tiga dan berangkat ke Paris!! #indonesiavsuzbekistan #AFCU23AsianCup #🇮🇩","1784978055980810707","","","in","Yogyakarta, Indonesia","0","0","0","https://twitter.com/masdim_setiawan/status/1784978055980810707","2203118725","masdim_setiawan"
"1784977921159106825","Mon Apr 29 16:07:54 +0000 2024","1","wasit nya gajelas tadi ude ada org gelimpungan gitu aja ga di gubris anjr giliran titit nya ga sengaja ke injek baru gercep [cry] #wasit #gajelas #indonesiavsuzbekistan","1784977921159106825","","","in","","0","0","0","https://twitter.com/pisceseu0803/status/1784977921159106825","1627306987376775169","pisceseu0803"
"1784977901936591195","Mon Apr 29 16:07:49 +0000 2024","1","yang ini ya gais ig wasit yang ga jujur itu giliran tadi witan jatoh jelas bgt sama arhan kaga di gubris inget aja Allah maha adil ya Wasit dzolim lu dzolim astaghfirullah #indonesiavsuzbekistan #wasitgaadil #wasitcurang https://t.co/CWsbWIUoKQ","1784977901936591195","https://pbs.twimg.com/media/GMWD75RaIAAxv0i.jpg","","in","","0","0","0","https://twitter.com/Mytwysybrnn/status/1784977901936591195","1746159374714966016","Mytwysybrnn"
"1784977819623432328","Mon Apr 29 16:07:30 +0000 2024","0","Kalah yaa kita? #indonesiavsuzbekistan https://t.co/DIz1Egn5Bc","1784977819623432328","https://pbs.twimg.com/media/GMWD3ffbIAATi6s.jpg","","in"," Indonesia","0","0","0","https://twitter.com/AntonPr12594871/status/1784977819623432328","888208727169417216","AntonPr12594871"
"1784977791735505099","Mon Apr 29 16:07:23 +0000 2024","0","tetap bangga sama indonesia udah sampe sejauh ini klo ngeyel sama wasit mah susah. but you're doing very great guys!! ️🇮🇩 #AsianCupU23 #indonesiavsuzbekistan #Indonesia","1784977791735505099","","","in","🇵🇹x🇸🇦","0","0","0","https://twitter.com/womyen/status/1784977791735505099","1381415922078937092","womyen"
"1784977727654859211","Mon Apr 29 16:07:08 +0000 2024","0","Info IG Wasit nya dong mau silaturahmi ni #wasit #TimnasDay #indonesiavsuzbekistan","1784977727654859211","","","in","Medan Kota, Indonesia","0","0","0","https://twitter.com/devanilubiss/status/1784977727654859211","1276124075622936576","devanilubiss"
"1784977702925283638","Mon Apr 29 16:07:02 +0000 2024","1","Info kontak e wasit #TimnasDay #wasit #indonesiavsuzbekistan","1784977702925283638","","","in","","0","0","0","https://twitter.com/fajri_ku32320/status/1784977702925283638","1749043979172425728","fajri_ku32320"
